Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
52,,2019-02-01,32-110,NYK,,BOS,L (-14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
53,45,2019-02-03,32-112,NYK,,MEM,L (-12),0,28:27,2,8,.250,1,7,.143,0,0,,0,1,1,0,0,0,2,1,5,-1.9,+11
54,46,2019-02-05,32-114,NYK,,DET,L (-13),1,25:25,2,11,.182,1,3,.333,4,5,.800,1,1,2,5,1,1,0,1,9,7.5,-11
55,47,2019-02-11,32-120,IND,,CHO,W (+9),1,29:36,2,10,.200,2,7,.286,2,2,1.000,1,4,5,3,0,0,1,4,8,3.2,-1
56,48,2019-02-13,32-122,IND,,MIL,L (-9),1,31:20,2,6,.333,1,3,.333,3,3,1.000,0,3,3,2,1,0,0,3,8,6.7,-8
57,49,2019-02-22,32-131,IND,,NOP,W (+15),1,29:33,7,14,.500,6,11,.545,4,5,.800,0,2,2,0,0,0,2,3,24,14.0,+4
58,50,2019-02-23,32-132,IND,@,WAS,W (+7),1,34:18,5,9,.556,2,6,.333,2,2,1.000,0,1,1,3,2,0,1,3,14,11.9,+2
59,51,2019-02-25,32-134,IND,@,DET,L (-4),1,29:51,4,9,.444,4,7,.571,2,2,1.000,0,1,1,2,1,1,1,2,14,10.9,-2
60,52,2019-02-27,32-136,IND,@,DAL,L (-9),1,37:03,6,13,.462,4,10,.400,4,4,1.000,0,3,3,1,1,0,3,4,20,11.3,-8
61,53,2019-02-28,32-137,IND,,MIN,W (+7),1,34:24,3,9,.333,3,6,.500,3,3,1.000,0,1,1,2,2,0,2,1,12,8.2,+6
62,54,2019-03-02,32-139,IND,,ORL,L (-5),1,31:35,3,8,.375,2,7,.286,4,4,1.000,0,5,5,4,1,0,1,4,12,10.3,-6
63,55,2019-03-05,32-142,IND,,CHI,W (+9),1,33:33,4,10,.400,2,8,.250,0,0,,0,3,3,4,1,0,2,2,10,6.5,+8
64,56,2019-03-07,32-144,IND,@,MIL,L (-19),1,34:04,3,9,.333,2,4,.500,2,4,.500,1,2,3,2,2,0,1,3,10,6.6,-8
65,57,2019-03-10,32-147,IND,@,PHI,L (-17),1,39:15,2,7,.286,0,4,.000,1,2,.500,0,4,4,1,1,0,1,4,5,0.8,-5
66,58,2019-03-12,32-149,IND,,NYK,W (+5),1,36:58,4,8,.500,1,4,.250,5,5,1.000,0,2,2,1,0,0,1,1,14,9.9,0
67,59,2019-03-14,32-151,IND,,OKC,W (+2),1,35:46,6,15,.400,4,7,.571,0,0,,2,5,7,2,2,0,4,2,16,9.4,+5
68,60,2019-03-16,32-153,IND,@,DEN,L (-2),1,32:23,2,5,.400,2,5,.400,1,2,.500,0,5,5,5,0,1,2,3,7,6.4,-1
69,61,2019-03-18,32-155,IND,@,POR,L (-8),1,30:28,4,8,.500,3,5,.600,3,4,.750,2,2,4,2,0,1,0,1,14,13.3,-7
