Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
78,77,2004-04-08,26-304,SAC,,MIN,L (-8),1,40:32,5,15,.333,0,0,,2,2,1.000,0,3,3,2,0,0,1,1,12,4.4,-10
79,78,2004-04-09,26-305,SAC,@,PHO,L (-5),1,45:11,8,20,.400,3,9,.333,0,0,,0,7,7,3,2,1,3,3,19,10.9,+2
80,79,2004-04-11,26-307,SAC,,LAL,W (+17),1,37:18,5,11,.455,1,4,.250,2,2,1.000,3,6,9,1,0,0,2,1,13,9.5,+20
81,80,2004-04-12,26-308,SAC,@,DEN,L (-8),1,41:19,7,17,.412,0,6,.000,6,6,1.000,0,6,6,1,1,1,1,4,20,12.5,-3
82,81,2004-04-14,26-310,SAC,@,GSW,L (-6),1,43:09,10,20,.500,3,6,.500,4,4,1.000,1,5,6,4,0,0,2,3,27,18.8,-2
1,1,2004-11-02,27-146,SAC,@,DAL,L (-9),1,39:00,3,15,.200,0,7,.000,6,6,1.000,2,3,5,3,2,1,3,1,12,6.4,-2
2,2,2004-11-03,27-147,SAC,@,SAS,L (-16),1,41:32,5,14,.357,2,3,.667,3,4,.750,0,4,4,3,2,1,1,3,15,10.6,-7
3,3,2004-11-06,27-150,SAC,@,HOU,L (-3),1,48:03,8,21,.381,2,8,.250,5,6,.833,0,2,2,1,2,0,0,2,23,13.6,-7
4,4,2004-11-09,27-153,SAC,,TOR,W (+16),1,28:22,5,13,.385,1,6,.167,3,3,1.000,0,4,4,1,1,0,1,4,14,7.2,+16
5,5,2004-11-10,27-154,SAC,@,SEA,L (-30),1,32:50,6,15,.400,1,7,.143,3,3,1.000,2,3,5,0,0,0,2,4,16,6.6,-32
6,6,2004-11-13,27-157,SAC,@,PHO,W (+2),1,41:04,8,15,.533,4,7,.571,3,4,.750,1,3,4,2,1,0,2,1,23,16.9,-11
7,7,2004-11-14,27-158,SAC,,DEN,W (+12),1,39:08,8,17,.471,4,8,.500,2,2,1.000,1,4,5,1,3,1,4,5,22,13.6,+21
8,8,2004-11-16,27-160,SAC,,CHI,W (+7),1,42:44,11,19,.579,4,10,.400,3,3,1.000,0,4,4,2,2,0,0,1,29,24.3,+6
9,9,2004-11-19,27-163,SAC,,MEM,W (+2),1,43:29,4,13,.308,3,8,.375,6,7,.857,1,3,4,4,3,0,1,1,17,15.1,+6
10,10,2004-11-21,27-165,SAC,,MIL,W (+9),1,41:10,7,18,.389,4,8,.500,3,3,1.000,0,5,5,2,1,1,4,5,21,9.8,+5
11,11,2004-11-23,27-167,SAC,,HOU,W (+6),1,43:12,8,15,.533,3,6,.500,3,3,1.000,1,1,2,2,0,0,0,2,22,16.3,+7
12,12,2004-11-26,27-170,SAC,@,LAL,W (+3),1,43:21,6,17,.353,1,9,.111,13,13,1.000,0,3,3,2,1,0,0,2,26,19.0,+2
13,13,2004-11-28,27-172,SAC,,MIN,L (-11),1,37:07,8,14,.571,1,3,.333,5,5,1.000,1,3,4,0,0,0,1,3,22,14.8,-17
14,14,2004-11-30,27-174,SAC,@,MEM,W (+5),1,41:14,10,16,.625,4,6,.667,5,5,1.000,3,3,6,0,0,2,2,2,29,23.4,+6
